,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
64,64,91366,대구 상인동 젠,모텔,motel,55000,0,"-주차 17대 가능 -새벽숙박 12시간 이용가능(후기옆 숙소정책에서 확인가능) -65TV, 넷플릭스 개인 계정으로 시청 가능",대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.81585385865215,128.5308481088117
65,65,100188,대구 혁신도시 돈쥬앙,모텔,motel,43000,45000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.87171413920111,128.713400561572
66,66,87507,제천 하늘빛펜션민박,펜션,pension,250000,250000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,37.2302986880539,128.199956111462
67,67,97672,구미 휴먼트리펜션,펜션,pension,80000,80000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,36.2764056461134,128.15337801757
68,68,98037,담양 소나무언덕펜션(한옥),펜션,pension,100000,100000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.2226608610878,127.021370121835
69,69,70517,대구 성서 폭스,모텔,motel,45000,45000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8422406,128.48720760000003
70,70,99221,경주 하토르풀빌라,펜션,pension,159000,179000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.7806851993075,129.277661856206
71,0,82352,동대구역 이스턴 호텔,3성급,hotel,119000,119000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.874477,128.626597
72,1,91837,호텔여기어때 동대구역점,호텔,hotel,85000,85000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.881268554841284,128.63010328049384
73,2,87666,대구 2월호텔 동대구역점,호텔,hotel,86000,86000,투숙객 혜택,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.874468,128.624009
74,3,78198,대구 브라운도트호텔 대구혁신도시점,2성급,hotel,0,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.888709,128.705791
75,4,92023,와이컬렉션 by UH FLAT 대구,호텔,hotel,122000,620000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.875320751115666,128.6276465047699
76,5,82578,대구 JB 관광호텔,3성급,hotel,90000,90000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.888563,128.70586
77,6,70363,곳 스테이,호텔,hotel,52900,86000,가든 셀프 바베큐 리뷰 시 / 커피 2잔 제공,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.94511,128.646903
78,7,81873,대구 아마레 호텔,2성급,hotel,70000,150000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.888646,128.706227
79,8,76665,대구 앙코르 호텔,호텔,hotel,120000,120000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.888098,128.704732
80,9,84294,대구 동촌 하운드 대구동촌유원지,모텔,motel,65000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.88536074534478,128.6512849409949
81,10,72346,대구 퀸벨호텔,3성급,hotel,105000,280000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.882413,128.662161
82,11,78327,브라운도트 대구 동촌유원지점,호텔,hotel,80000,160000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.881676,128.650703
83,12,87312,대구 동대구역 하운드 대구동대구역,모텔,motel,70000,70000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.87186065512591,128.6281230088806
84,13,84285,대구 혁신도시 골든캐프 관광호텔,모텔,motel,70000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.889492930363666,128.7065055712359
85,14,70481,대구 대구공항 보잉 호텔,모텔,motel,50000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8951673,128.63694680000003
86,15,76574,대구 동촌 브라운도트 대구동촌유원지점,모텔,motel,60000,60000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.881680802708054,128.6507590060139
87,16,73094,대구 혁신도시 비지니스K,모텔,motel,55000,55000,★현장결제시 일~목 디럭스 5만 가능,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8720382,128.7068875
88,17,82227,대구 동대구역 Eastern Hotel (이스턴호텔),모텔,motel,109000,109000,☘️Eastern hotel 3성급호텔☘️_2023.07.25,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.874477792441525,128.62659245128077
89,18,69296,대구 동대구역 hotel 체리쉬,모텔,motel,69000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.870455024775204,128.62877130570396
90,19,79616,대구 팔공산 G&G,모텔,motel,50000,0,♥G&G 특급 EVENT! (와인 / 컵라면 제공!!)♥,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.9903286,128.6948266
91,20,98905,대구 혁신도시 스테이22 호텔,모텔,motel,70000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.87227845842199,128.70456069864625
92,21,75856,대구 팔공산 골든타임(GT),모텔,motel,50000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.9903255,128.6939378
93,22,79932,대구 동대구역 무제여관,모텔,motel,60000,60000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8799305,128.6260473
94,23,82540,대구 혁신도시 JB관광호텔,모텔,motel,90000,90000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8884259,128.7056699
95,24,72135,대구 브라운도트 대구혁신도시점,모텔,motel,0,0,조식제공 서비스 AM 7:00~9:00,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8887043,128.7059622
96,25,81390,대구 혁신도시 앙코르,모텔,motel,120000,0,#2. 조식제공! (자세한 사항은 사진 참고 부탁드립니다 :),대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8874624,128.7057878
97,26,88988,대구 동대구역 와와,모텔,motel,40000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.86928930163137,128.62885126932557
98,27,70453,대구 혁신도시 이노밸리,모텔,motel,55000,0,숙박고객 조식서비스 무료제공 이벤트 진행중입니다^^*,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8879524,128.706596
99,28,69788,대구 팔공산 맥섬석 유스호스텔,모텔,motel,80000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.9730606,128.72692689999997
100,29,97900,동해 너에게감동해펜션(23년 05월 오픈),펜션,pension,0,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,37.5743059481373,129.116661337748
101,30,79162,대구 동대구역 Hotel 포레스트701,모텔,motel,70000,0,고객들에게 조식 제공,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8688855,128.627142
102,31,85161,대구 팔공산 커플,모텔,motel,40000,40000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.991475045963355,128.63944314041993
103,32,81287,대구 동촌유원지 갤러리호텔,모텔,motel,60000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.881788,128.6511616
104,33,82113,대구 동대구역 Hotel js(제이에스),모텔,motel,70000,0,♥ Hotel js (제이에스) GRAND OPEN ♥ 선착순 즉시할인 쿠폰 제공 ♥,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.87422856412346,128.62801969232424
105,34,69779,대구 동대구역 로얄,모텔,motel,50000,0,✨청결 최우선! 철저한 객실 청소✨,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8755205,128.6292471
106,35,69271,대구 동대구역 호텔 런던 부띠끄,모텔,motel,50000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8679578,128.62908519999996
107,36,72633,대구 혁신도시 WS HOTEL,모텔,motel,60000,0,간편조식 / 넷플릭스는 숙소에 문의 바랍니다.,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8890529,128.70710469999995
108,37,72550,대구 동대구역 호텔 투하트,모텔,motel,55000,55000,비즈니스호텔로 출장객을 위한 투하트 호텔,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8702286,128.62835340000004
109,38,73161,대구 동대구역 호텔하루,모텔,motel,50000,50000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8712109,128.6282192
110,39,69804,대구 동대구역 호텔피에드동대구,모텔,motel,70000,70000,☘️세스코멤버스 ZONE☘️,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.87987329703722,128.62585964631663
111,40,67612,대구 팔공산 짜라호텔,모텔,motel,30000,0,"★ 미스테리 사탕 ★ 프런트앞 구내 매점, 도보3분거리 먹거리촌!",대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.9694696,128.72843190000003
112,41,85885,대구 동대구역 H 호텔,모텔,motel,45000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.87061006988925,128.62828017386317
113,42,78564,대구 혁신도시 아마레,모텔,motel,70000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.888289554663025,128.70629313207996
114,43,76030,대구 동촌 카카오텔,모텔,motel,50000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8808116,128.64993200000004
115,44,69459,대구 동대구역 WIN,모텔,motel,45000,45000,☝☝☝ 선착순 즉시할인 쿠폰 발행중!! 빠르게 선택하셔서 WIN하세요 ✧*｡٩(ˊᗜˋ*)و✧*｡,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8810259,128.629877
116,45,77598,대구 혁신도시 아우룸,모텔,motel,60000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8887245,128.7070079
117,46,88630,제주 로피하우스,모텔,motel,43000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,33.5162269189593,126.52598284607213
118,47,68347,대구 동대구역 헤라,모텔,motel,55000,0,"연박가능,   에어드레서,  넷플릭스.  TV다시보기.  유트브.웨이브,",대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8817284,128.6304502
119,48,74769,대구 동대구역 K 미니호텔,모텔,motel,42000,0,"#블랙퍼스트 #제공 #토스트, 커피, 제철과일",대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8773588,128.6307815
120,49,76600,대구 동대구역 HOTEL MAXIM,모텔,motel,55000,55000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8696016,128.62705129999995
121,50,77935,대구 팔공산 낚시,모텔,motel,45000,45000,전 객실 넥플렉스 이용 가능함.,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.945273,128.64688160000003
122,51,69250,대구 동대구역 디자인 호텔 블랑,모텔,motel,60000,0,♧ 전복죽 포함! 2인 조식 무료 제공♧ 전 객실 최신영화 관람 가능 ♧,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8716978,128.62664359999997
123,52,70607,대구 동대구역 플레이앤스테이 호텔,모텔,motel,70000,0,넷플릭스&웨이브 시청가능 / 월플스파&노하드PC&항시 방역 #노래방#찜질방#스크린빔#이벤트룸,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.87356238867761,128.62715521989858
124,53,73703,대구 동촌유원지 SG호텔,모텔,motel,55000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.878666,128.6551921
125,54,79164,대구 대구공항 Esia Hotel (이시아),모텔,motel,75000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.92017266016474,128.63677825962026
126,55,79604,대구 방촌 스위트,모텔,motel,39000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.87929159999999,128.672211
127,56,69577,대구 동대구역 오션,모텔,motel,35000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8735034,128.62749640000004
128,57,69135,대구 동대구역 2SOME,모텔,motel,45000,0,"❣전 객실 넷플릭스 , 유튜브 시청 가능❣",대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8700693,128.62843580000003
129,58,70408,대구 동대구역 부티크 윙크(Boutigue Wink),모텔,motel,45000,0,내집같은 편안한 윙크만의 특별 이벤트 ^^,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8679367,128.6292728
130,59,66978,대구 동대구역 리더스,모텔,motel,40000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8726191,128.6276987
131,60,67547,대구 동대구역 러브웨이,모텔,motel,40000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8808857,128.6297955
132,61,75993,대구 동촌 린비아토,모텔,motel,55000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8858359,128.650347
133,62,75855,대구 동대구역 IN THE HOTEL,모텔,motel,40000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8709053,128.62774360000003
134,63,67125,대구 동대구역 레지던스R 호텔,모텔,motel,45000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8704401,128.6283312
135,64,86998,대구 팔공산 세븐(7),모텔,motel,30000,0,❤넷플릭스❤무선광랜❤침구류전면교체❤매월방역완료❤,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.992201661360816,128.6398979720296
136,65,80613,대구 팔공산 그랜드 무인텔,모텔,motel,30000,0,✨팔공산 갓바위 인근 숙소✨,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.9699571,128.72827289999998
137,66,85633,대구 동촌유원지 프라다 (PRADA),모텔,motel,45000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.880719070596065,128.64809795722115
138,67,72354,대구 동대구역 도시의꿈,모텔,motel,40000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8743322,128.62860339999997
139,68,80321,대구 동촌유원지 M,모텔,motel,35000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8795346,128.6546584
140,69,69623,대구 팔공 에밀리아호텔,모텔,motel,110000,0,주중 조식 1+1,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.9916075,128.69004619999998
141,70,69371,대구 동촌 힐,모텔,motel,38000,38000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8903856,128.64893989999996
142,71,97872,대구 팔공산 넘버25 팔공산점,모텔,motel,40000,0,"2023년8월 Open  / 넷플릭스 / 파티룸, 애견동반룸 운영",대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.99195289999182,128.6397433047203
143,72,83010,대구 팔공산 1실 1주차(무인카) 스카이호텔,모텔,motel,0,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.9904963746909,128.69266006012293
144,73,88340,대구 팔공산 앤(Anne),모텔,motel,45000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.9399254601611,128.6398029404918
145,74,100311,대구 동대구역 투엑스,모텔,motel,35000,40000,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.87301025434972,128.62768434453807
146,75,69646,대구 동대구역 로열,모텔,motel,0,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8747772,128.6169812
147,76,98913,대구 동대구역 영빈,모텔,motel,35000,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8761539,128.62973179999994
148,77,68453,대구 동대구역 10번가,모텔,motel,0,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.8716821,128.6281577
149,78,99798,대구 팔공 에밀리아호텔,호텔,hotel,0,0,,대구,동구 / 동대구역 / 대구공항,300000022,200000246,35.99171062309312,128.6901210402581
150,0,78705,호텔 인터불고 대구,5성급,hotel,155000,155000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.873055,128.659279
151,1,78939,대구 그랜드 호텔,호텔,hotel,120000,120000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.857732,128.625159
152,2,85610,ACT 관광호텔,3성급,hotel,90000,90000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.836488,128.683458
153,3,70602,대구 아리아나 호텔,호텔,hotel,105000,250000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.832793,128.622925
154,4,83742,호텔 수성 대구,4성급,hotel,214000,590000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.82414,128.618408
155,5,87496,호텔 피에드 수성,호텔,hotel,120000,150000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.840184,128.687208
156,6,82143,루오 호텔,호텔,hotel,120000,120000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.839767,128.688285
157,7,78265,대구 호텔 라온제나,호텔,hotel,120000,120000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.853629,128.622639
158,8,75303,대구 2월호텔 황금점,호텔,hotel,84000,84000,투숙객 혜택,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.845113,128.624023
159,9,77519,대구 2월호텔 수성점,호텔,hotel,84000,84000,투숙객 혜택,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.840906,128.615583
160,10,93523,대구 수성구 알파시티 더아르코호텔,모텔,motel,95000,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.837069209966664,128.6822744065349
161,11,85904,대구 황금동 브라운도트 대구수성점,모텔,motel,89000,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.841080071245656,128.62322225514131
162,12,86128,대구 수성구 알파시티 호텔피에드수성,모텔,motel,85000,0,☘️세스코멤버스 ZONE☘️,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.84018393451729,128.68720833209736
163,13,91162,대구 2월호텔 수성알파시티점(라이온즈파크점),호텔,hotel,100000,100000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.84011786677805,128.68813988240822
164,14,74529,대구 황금동 Hotel 체리시,모텔,motel,95000,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8408401,128.62317310000003
165,15,67485,대구 두산동 폭스,모텔,motel,45000,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8381386,128.6216266
166,16,73898,대구 수성못 피크니크,모텔,motel,70000,0,# 2018.01 GRNAD OPEN - 프리미엄 호텔 PIKNIK,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8279172,128.6244477
167,17,74534,대구 수성구 J,모텔,motel,0,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8270005,128.6105707
168,18,72147,대구 두산동 로미오앤줄리엣,모텔,motel,60000,0,#매일매일 지급되는 쿠폰을 잡으세욧!✌(‘ω’)✌,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8394158,128.62219770000002
169,19,75002,대구 수성못 도도,모텔,motel,60000,60000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8257327,128.62538040000004
170,20,69764,대구 수성못 아이(I),모텔,motel,50000,0,"√무료,넷플 √아이스크림 √셀프세탁",대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8272234,128.61001850000002
171,21,81083,대구 수성구 Design hotel Gauzin(가우진),모텔,motel,55000,0,☘️ 매일 선착순으로 할인 쿠폰 가져가세요 ღゝ◡╹)ノ♡ ☘️,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8500838,128.6135684
172,22,77870,대구 범어 마이더스 HOTEL,모텔,motel,60000,0,"⭐리모컨,문고리,전체객실 청소 후 소독진행,전 직원 마스크착용⭐",대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8597457,128.6242787
173,23,66754,대구 황금동 프라임,모텔,motel,45000,0,전 객실 넓은 공간을 자랑합니다!,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8414508,128.62322169999993
174,24,72894,대구 수성못 수성스테이,모텔,motel,65000,65000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8245824,128.6246066
175,25,73193,대구 수성구 보잉호텔,모텔,motel,40000,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8465889,128.6230633
176,26,85586,대구 수성구 알투(R2),모텔,motel,35000,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.838748760897424,128.62237204846926
177,27,75999,대구 수성구 갤러리 호텔 (3호점),모텔,motel,59000,59000,"★전 객실 구스다운★전 객실 웨이브,넷플.. 설치!★전 객실 최고급 음료★",대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8386067,128.62139780000007
178,28,84511,대구 황금동 타임,모텔,motel,40000,40000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.84078664992353,128.62152374875663
179,29,91458,대구 황금동 TOP365,모텔,motel,50000,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.84071393913617,128.62171366012322
180,30,85566,대구 수성구 오렌지,모텔,motel,45000,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.824358926984694,128.62445191105857
181,31,69644,대구 범어 프린스,모텔,motel,40000,0,수성구와 신천의 중심 ! 가성비 끝판왕 - 무한대실과 빠른입실을 합리적인 요금을 이용하세요 : ),대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8606691,128.62425110000004
182,32,83763,대구 황금동 코리아나,모텔,motel,65000,65000,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.84106904055734,128.62283099074338
183,33,84577,대구 지산동 로잔,모텔,motel,0,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.83646404490845,128.62439142712705
184,34,80898,대구 범어 엠페라,모텔,motel,0,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.8627798,128.6242279
185,35,88213,대구 하늘아래수성별사랑캠프,펜션,pension,0,0,,대구,수성구 / 수성못 / 두산 / 지산,300000022,200000247,35.7981104708905,128.673580377524
186,0,82006,대구 동성로 HOTEL LABELLA(라벨라),모텔,motel,89000,0,❤️한식뷔페조식맛집 및24시간카페테리어 운영❤️ ⭐신축호텔/동성로최고중심가/초고사양게이밍PC/대형주차장⭐,대구,중구 / 동성로,300000022,200000248,35.86665337778768,128.5991370302288
187,1,84434,대구 동성로 브라운도트 대구동성로점,모텔,motel,75000,75000,🎉선착순 쿠폰 제공! 쿠폰 받고 예약 Go!!🎉,대구,중구 / 동성로,300000022,200000248,35.87412250095541,128.59400677236383
188,3,73123,대구 리버틴호텔,2성급,hotel,128000,128000,,대구,중구 / 동성로,300000022,200000248,35.872204,128.59792
189,4,73296,대구 2월호텔 더시그니처 동성로점,호텔,hotel,142000,142000,★이그제큐티브PKG 예약시 룸 업글or선물 증정★,대구,중구 / 동성로,300000022,200000248,35.869494,128.59278
190,5,78806,대구 노블스테이 (Noblestay),호텔,hotel,105000,105000,,대구,중구 / 동성로,300000022,200000248,35.871691,128.597279
191,6,78859,대구 동성로 인썸니아,호텔,hotel,80000,80000,,대구,중구 / 동성로,300000022,200000248,35.867202,128.595975
192,7,83274,넘버25호텔 동성로점,호텔,hotel,90000,90000,,대구,중구 / 동성로,300000022,200000248,35.875557,128.588073
193,8,83132,호텔 여기어때 대구역점,호텔,hotel,60000,60000,,대구,중구 / 동성로,300000022,200000248,35.875445,128.588297
194,9,81985,대구 동성로 호텔 라벨라,호텔,hotel,89000,89000,,대구,중구 / 동성로,300000022,200000248,35.866651,128.599128
195,10,70036,대구 엘디스 리젠트 호텔,호텔,hotel,135000,150000,,대구,중구 / 동성로,300000022,200000248,35.866525,128.586057
196,11,70312,캐주얼 하우스 소노 호텔,호텔,hotel,90000,170000,,대구,중구 / 동성로,300000022,200000248,35.860643,128.593762
197,13,92113,대구 동성로 해밀스테이,모텔,motel,45000,0,,대구,중구 / 동성로,300000022,200000248,35.857209,128.5974042
198,14,85293,대구 한옥게스트하우스안펜션,펜션,pension,220000,220000,,대구,중구 / 동성로,300000022,200000248,35.8728465500321,128.610871385074
199,15,91199,충주 호텔 이든포레,모텔,motel,80000,0,,대구,중구 / 동성로,300000022,200000248,37.090327535837986,127.7994043614649
200,16,66810,대구 동성로 엠티라이프(MT LIFE),모텔,motel,49000,66000,● 최신영화 무료 상영 / 파티룸 / 노천탕 / 교동 핫플 인근 위치 ●,대구,중구 / 동성로,300000022,200000248,35.8691969,128.5913314
201,17,89393,인천(작전동) 드라마,모텔,motel,30000,0,,대구,중구 / 동성로,300000022,200000248,37.5294794837657,126.72152791628636
202,18,81181,대구 동성로 넘버25 동성로 대구역점,모텔,motel,60000,0,♥출장객이 Pick한! HOT한 조식 맛집♥ 루프탑위트에서 언택트 여행을! 야외 바베큐 /넷플릭스 시청가능 / 빔스크린,대구,중구 / 동성로,300000022,200000248,35.8755688,128.5880912
203,19,82882,대구 동성로 뷰티크호텔 에오스(EOS),모텔,motel,50000,0,❤️ 대구광역시 우수숙박업소❤️6시간 낮숙박이벤트.도보특가이벤트,대구,중구 / 동성로,300000022,200000248,35.86988373509451,128.5923666925684
204,20,67710,대구 동성로 MTM(엠티엠),모텔,motel,55000,66000,,대구,중구 / 동성로,300000022,200000248,35.8663855,128.6011868
205,21,92916,대구 동성로 갤러리 드라이브인(Gallery Drive-in),모텔,motel,60000,60000,,대구,중구 / 동성로,300000022,200000248,35.87566821047464,128.5889797489801
206,22,81128,대구 동성로 호텔 노블스테이(Noblestay),모텔,motel,110000,0,,대구,중구 / 동성로,300000022,200000248,35.87169974226211,128.59727387338486
207,23,82628,대구 동성로 스위트 호텔(Sweet hotel),모텔,motel,60000,50000,,대구,중구 / 동성로,300000022,200000248,35.87348165052605,128.59310367223165
208,24,75826,대구 동성로 호텔 온도,모텔,motel,50000,0,⭐대구광역시추천 우수 숙박시설선정'더굿나잇'⭐,대구,중구 / 동성로,300000022,200000248,35.86933010000001,128.58805170000005
209,25,91251,대구 동성로 모텔 동성로,모텔,motel,40000,0,,대구,중구 / 동성로,300000022,200000248,35.868143275841916,128.5914489951674
210,26,80722,대구 동성로 호텔 여기어때 대구역점,모텔,motel,60000,60000,053 426 6969 직접 예약시 요금 할인,대구,중구 / 동성로,300000022,200000248,35.87547619838425,128.5882943905896
211,27,73419,대구 동성로 프라자,모텔,motel,40000,45000,,대구,중구 / 동성로,300000022,200000248,35.8705528,128.6036583
212,28,69335,대구 동성로 아트,모텔,motel,38000,38000,,대구,중구 / 동성로,300000022,200000248,35.8703015,128.6036589
213,29,75347,대구 동성로 YAJA 대구서문시장점,모텔,motel,45000,45000,✿대구광역시추천 우수 숙박시설  ⭐더 굿나잇 ⭐ 선정✿,대구,중구 / 동성로,300000022,200000248,35.8722971,128.5831389
214,30,80578,대구 동성로 아리온(ARION),모텔,motel,50000,50000,,대구,중구 / 동성로,300000022,200000248,35.8702106,128.5930203
215,31,69671,대구 동성로 B&B(비앤비),모텔,motel,45000,0,,대구,중구 / 동성로,300000022,200000248,35.86952571965132,128.58808134047547
216,32,68350,대구 동성로 코자자(COZAZA),모텔,motel,45000,45000,,대구,중구 / 동성로,300000022,200000248,35.8726467,128.58269080000002
217,33,80330,대구 동성로 헤븐스토리,모텔,motel,45000,0,❤오픈이벤트 문의053-428-6768,대구,중구 / 동성로,300000022,200000248,35.8738908,128.5926233
218,34,68762,대구 동성로 허니문,모텔,motel,0,0,,대구,중구 / 동성로,300000022,200000248,35.8749272,128.5813049
219,35,85543,대구 동성로 Hotel 100℃(백도시),모텔,motel,40000,45000,HOTEL 100℃(백도시)의 최고급 파티룸을 예약해보세요!,대구,중구 / 동성로,300000022,200000248,35.866192923784446,128.59949302572892
220,36,79175,대구 동성로 라온,모텔,motel,40000,0,,대구,중구 / 동성로,300000022,200000248,35.8619766,128.5918329
221,37,73993,대구 멜로 호텔,호텔,hotel,40000,40000,,대구,중구 / 동성로,300000022,200000248,35.865337,128.601786
222,38,73989,대구 옐로 호텔,호텔,hotel,40000,40000,,대구,중구 / 동성로,300000022,200000248,35.865376,128.60155
223,39,72241,대구 동성로 지프(JEEP),모텔,motel,45000,0,,대구,중구 / 동성로,300000022,200000248,35.8732813,128.5921441
224,40,67490,대구 동성로 사보이호텔,모텔,motel,38000,0,,대구,중구 / 동성로,300000022,200000248,35.87266454682564,128.59134830327426
