,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
598,53,92044,부산 영도 베이하운드호텔,모텔,motel,66000,0,,부산,남포 / 자갈치,300000017,200000178,35.09314507590227,129.0384383819297
599,54,79665,부산 남포동 부산관광호텔,모텔,motel,70000,0,,부산,남포 / 자갈치,300000017,200000178,35.1004152,129.0346376
600,55,68166,부산 남포동 호텔 와(wa),모텔,motel,65000,0,,부산,남포 / 자갈치,300000017,200000178,35.0990678,129.0349883
601,56,80465,부산 남포동 모모,모텔,motel,39000,0,,부산,남포 / 자갈치,300000017,200000178,35.0967327,129.0354598
602,57,69768,부산 남포동 MU,모텔,motel,45000,0,,부산,남포 / 자갈치,300000017,200000178,35.0999464,129.03423320000002
603,58,67059,부산 남포동 리자인 호텔(LESIGN HOTEL),모텔,motel,50000,0,평일 숙박고객 무료조식 제공,부산,남포 / 자갈치,300000017,200000178,35.0978916,129.0257782
604,59,67016,부산역(중앙동) BT HOTEL,모텔,motel,50000,0,,부산,남포 / 자갈치,300000017,200000178,35.1100567,129.0378752
605,60,86786,부산 남포동 플래티넘 호텔,모텔,motel,30000,0,,부산,남포 / 자갈치,300000017,200000178,35.09903455927518,129.0304808151392
606,61,69143,부산 남포동 더라스트,모텔,motel,40000,0,♨1만원 쿠폰 선착순 증정! 즉시 사용 가능!,부산,남포 / 자갈치,300000017,200000178,35.0988927,129.03382139999997
607,62,69228,부산 영주동 G,모텔,motel,28000,0,"숙박 빠른 체크인 가능, 예약 후 미리 연락주시면 빠른 체크인 가능!",부산,남포 / 자갈치,300000017,200000178,35.1090613,129.03594870000006
608,63,75804,부산 남포동 하운드 남포 프리미어,모텔,motel,80000,0,,부산,남포 / 자갈치,300000017,200000178,35.0991055,129.02532529999996
609,64,80895,부산 남포동 하루애,모텔,motel,44900,0,"전객실 방역, 소독! 안심하고 방문하시고 부산에서 좋은 추억 만들어가세요! : )",부산,남포 / 자갈치,300000017,200000178,35.1002522,129.0266922
610,65,69101,부산 영도 호텔 브릿지,모텔,motel,45000,0,"★토요일, 일요일 영도관광투어 전용 BUS 운행 ★",부산,남포 / 자갈치,300000017,200000178,35.0941644,129.0390029
611,66,81365,부산 보수동 빌리호텔 (남포점),모텔,motel,37000,0,,부산,남포 / 자갈치,300000017,200000178,35.10515916793232,129.0216498041901
612,67,69270,부산 남포동 J,모텔,motel,30000,0,,부산,남포 / 자갈치,300000017,200000178,35.0986931,129.0301038
613,69,68830,부산 영도 아이존,모텔,motel,25000,25000,,부산,남포 / 자갈치,300000017,200000178,35.089979,129.0383101
614,70,99195,부산 남포동 세피아,모텔,motel,30000,30000,,부산,남포 / 자갈치,300000017,200000178,35.09897008823912,129.02653540271436
615,71,81080,부산 영도 신데렐라,모텔,motel,30000,0,,부산,남포 / 자갈치,300000017,200000178,35.0914812,129.03982829999995
616,72,72591,부산 영도 글랜스,모텔,motel,50000,0,,부산,남포 / 자갈치,300000017,200000178,35.09344213311918,129.0388468941328
617,73,81736,부산 남포동 베이호텔,모텔,motel,33900,0,넷플릭스 객실 운영중,부산,남포 / 자갈치,300000017,200000178,35.0989272,129.0313405
618,74,93044,남포 헤르메스 호텔,호텔,hotel,45000,45000,,부산,남포 / 자갈치,300000017,200000178,35.09922175065754,129.02522116911086
619,75,67143,부산 남포동 엘리제,모텔,motel,50000,0,,부산,남포 / 자갈치,300000017,200000178,35.1010313,129.03397340000004
620,76,68284,부산 남포동 미니호텔 메이(MAY)(자갈치시장점),모텔,motel,24800,0,❣️❣️❣️❣️바다와항구가 보이는 호텔❣️❣️❣️❣️,부산,남포 / 자갈치,300000017,200000178,35.098267081308684,129.03230804960634
621,77,77933,부산 영도 태종파크텔,모텔,motel,40000,40000,,부산,남포 / 자갈치,300000017,200000178,35.0649103,129.08060580000006
622,78,72400,부산 영도 썸,모텔,motel,40000,45000,정성스런 포토리뷰 작성시 시간연장제,부산,남포 / 자갈치,300000017,200000178,35.0909416,129.03972999999996
623,79,68125,부산 남포동 The Lua (더 루아),모텔,motel,35000,0,"문의전화 010-7580-4752 ♥넥플릭스,유튜브♥1실1주차가능♥전객실 피톤치드 방역♥",부산,남포 / 자갈치,300000017,200000178,35.1008292,129.035303
624,80,67378,부산 남포동 콤마,모텔,motel,35000,0,❤️❤️넷플릭스무료전용관 특실오션뷰 부산타워뷰 콤마에,부산,남포 / 자갈치,300000017,200000178,35.0984012,129.034544
625,81,69626,부산 남포동 프린스,모텔,motel,40000,0,,부산,남포 / 자갈치,300000017,200000178,35.0990222,129.0268306
626,82,66993,부산 남포동 VOV,모텔,motel,49000,0,정성스런 리뷰 작성시 이용시간 2시간 연장,부산,남포 / 자갈치,300000017,200000178,35.1002095,129.0247323
627,83,66965,부산 남포동 아리아,모텔,motel,40000,0,★최신영화/TV 다시 보기 무료로 이용가능★★대실 5번 이용시 1번 무료★,부산,남포 / 자갈치,300000017,200000178,35.1007389,129.0339488
628,84,84396,부산 영도 OK,모텔,motel,51000,50000,"연박시 추가요금x,고사양게임다수",부산,남포 / 자갈치,300000017,200000178,35.09207356743459,129.04169704844568
629,85,81417,부산 남포동 스테이웰 호텔,모텔,motel,35000,0,⭐승용무료주차가능/suv주차요금별도부과⭐,부산,남포 / 자갈치,300000017,200000178,35.0978897,129.0334519
630,86,69393,부산 영도 M,모텔,motel,0,0,,부산,남포 / 자갈치,300000017,200000178,35.068928,129.08111640000004
631,87,73195,남포 그레이호텔,호텔,hotel,0,0,,부산,남포 / 자갈치,300000017,200000178,35.103734,129.024422
632,88,97744,부산 남포동 그랜드(GRAND),모텔,motel,30000,40000,,부산,남포 / 자갈치,300000017,200000178,35.09874705514099,129.02663135969604
633,89,76281,부산 영도 G2,모텔,motel,40000,0,,부산,남포 / 자갈치,300000017,200000178,35.0659607,129.0809018
634,90,99425,더휴식 아늑호텔 부산남포점,호텔,hotel,60000,70000,,부산,남포 / 자갈치,300000017,200000178,35.09992448433801,129.03453441929383
635,91,76351,남포 더 라스트 호텔,호텔,hotel,45000,60000,,부산,남포 / 자갈치,300000017,200000178,35.098864,129.033783
636,92,92360,부산 남포동 마르쉐,모텔,motel,60000,0,"★ 전 객실 넷플릭스 이용 가능 ★★ 송도 케이블카 1인 2,000원 할인 ★",부산,남포 / 자갈치,300000017,200000178,35.10023138448775,129.0253348799753
637,93,97865,부산 다이브인X시타딘커넥트호텔하리부산,펜션,pension,91000,91000,,부산,남포 / 자갈치,300000017,200000178,35.0696104698289,129.082497416139
638,94,85460,부산 남포동 부산,모텔,motel,30000,0,⚡남포역1번 출구에서 도보로 7분거리,부산,남포 / 자갈치,300000017,200000178,35.10018846102017,129.03416213271146
639,95,68795,부산 영도 한국,모텔,motel,30000,30000,,부산,남포 / 자갈치,300000017,200000178,35.0925852,129.03767270000003
640,96,80179,부산 영도 큐브,모텔,motel,30000,0,,부산,남포 / 자갈치,300000017,200000178,35.0907257,129.0393165
641,97,95449,부산 K-게스트하우스 프리미엄 남포1호점,펜션,pension,45000,150000,,부산,남포 / 자갈치,300000017,200000178,35.0980197279929,129.033049408939
642,98,81088,부산 영주동 힐사이드호텔,모텔,motel,50000,0,,부산,남포 / 자갈치,300000017,200000178,35.1092337,129.03599299999996
643,99,73757,부산 비엔비펜션,펜션,pension,58500,78000,,부산,남포 / 자갈치,300000017,200000178,35.1000048391,129.0343327488
644,100,98018,부산 영도 비취,모텔,motel,40000,0,,부산,남포 / 자갈치,300000017,200000178,35.092894008864135,129.03867489443462
645,101,70304,호텔 아벤트리 부산,호텔,hotel,0,0,,부산,남포 / 자갈치,300000017,200000178,35.099724,129.029612
646,102,86321,부산 영도 지오(GO),모텔,motel,40000,0,,부산,남포 / 자갈치,300000017,200000178,35.09301878246199,129.03920491036632
647,103,85082,무주 칠연계곡펜션,펜션,pension,300000,300000,,부산,남포 / 자갈치,300000017,200000178,35.8403274699933,127.6850284891
648,104,99483,부산 남포동 폭시,모텔,motel,45000,0,"출장,연박 상시 할인",부산,남포 / 자갈치,300000017,200000178,35.10096273265913,129.03380201290994
649,105,99542,부산 영도 럭셔리,모텔,motel,30000,30000,,부산,남포 / 자갈치,300000017,200000178,35.093660450548214,129.03930122807031
650,106,100046,부산 영도 하얀성,모텔,motel,45000,40000,,부산,남포 / 자갈치,300000017,200000178,35.068816130267884,129.081463568656
651,107,69975,남포동 아리아 호텔,호텔,hotel,50000,60000,,부산,남포 / 자갈치,300000017,200000178,35.100763,129.033997
652,108,86395,부산 영도 아란치,모텔,motel,0,0,,부산,남포 / 자갈치,300000017,200000178,35.06845009357951,129.0809047257519
653,109,85649,부산 그랜드베른호텔펜션,펜션,pension,0,0,,부산,남포 / 자갈치,300000017,200000178,35.0978649809828,129.059470793583
654,110,83645,연천 선녀바위펜션,펜션,pension,80000,80000,,부산,남포 / 자갈치,300000017,200000178,37.9921237088409,127.088670364602
655,0,86579,부산 광안리 W,모텔,motel,50000,0,,부산,송도,300000017,200000179,35.1526601316427,129.11756828278595
656,1,78679,그랩 디 오션 송도,호텔,hotel,77000,77000,,부산,송도,300000017,200000179,35.077228,129.017845
657,2,73793,브라운도트 송도해수욕장점,호텔,hotel,39000,39000,,부산,송도,300000017,200000179,35.076679,129.017142
658,3,78654,부산 송도 파인힐 호텔,호텔,hotel,33000,180000,,부산,송도,300000017,200000179,35.065464,129.013634
659,4,73351,호텔 투헤븐 부산 송도,호텔,hotel,40000,185000,,부산,송도,300000017,200000179,35.078352,129.022512
660,5,69932,부산비치호텔 부산송도,호텔,hotel,70000,80000,,부산,송도,300000017,200000179,35.084972,129.026243
661,6,83325,부산 쿼츠 호텔,호텔,hotel,49900,69900,,부산,송도,300000017,200000179,35.064827,129.013705
662,7,78359,브라운도트 남포충무점(자갈치시장),호텔,hotel,0,0,,부산,송도,300000017,200000179,35.093535,129.02291
663,8,98831,이로호텔 월곶 by 아늑,호텔,hotel,0,0,,부산,송도,300000017,200000179,37.39113568131762,126.74132065319604
664,9,76703,부산 남포동 스테이,모텔,motel,30000,30000,,부산,송도,300000017,200000179,35.0947916,129.01988040000003
665,10,85182,청주 누리다 호텔,모텔,motel,65000,0,,부산,송도,300000017,200000179,36.61656878424888,127.51727543495046
666,12,78921,부산 송도 EL호텔,모텔,motel,45000,0,"☘️전 객실 체크아웃후 70%소독용 에탄올 소독, 로비 및 엘레베이터 수시 소독중☘️",부산,송도,300000017,200000179,35.0772018,129.0170187
667,13,78387,부산 남포동 HOTEL 버튼,모텔,motel,45000,0,"#넷플릭스,유튜브 #1실1주차가능#부산 no.1 청결 객실#pc#스타일러#공기청정기",부산,송도,300000017,200000179,35.0973555,129.0246995
668,14,83365,부산 송도 호텔 쿼츠 (Quartz),모텔,motel,49900,0,,부산,송도,300000017,200000179,35.06480273936407,129.01367477132555
669,15,92229,부산 송도 아비숑,모텔,motel,50000,0,,부산,송도,300000017,200000179,35.078192775356605,129.02239660619807
670,16,68320,부산 송도 호텔 더메이,모텔,motel,40000,0,,부산,송도,300000017,200000179,35.0771009,129.0166941
671,17,67946,부산 송도 파인힐,모텔,motel,33000,0,"숙박,대실 5회 이용시/1회 무료 이벤트",부산,송도,300000017,200000179,35.0654673,129.0135143
672,18,76675,부산 2월호텔(송도암남점),모텔,motel,37000,0,⭐️합리적인 숙박 금액 인하 (조식 미제공!!!),부산,송도,300000017,200000179,35.0653026,129.01375529999996
673,19,87243,태안 몽산포랑바다랑펜션,펜션,pension,60000,80000,,부산,송도,300000017,200000179,36.6755521786778,126.282190447789
674,20,73074,부산 송도 마리나,모텔,motel,35000,0,,부산,송도,300000017,200000179,35.0774914,129.0215164
675,21,73709,부산 송도 테마,모텔,motel,35000,0,전객실 공기청정기 비치!,부산,송도,300000017,200000179,35.0778405,129.0225702
676,22,68427,부산 송도 99.9호텔,모텔,motel,35000,0,,부산,송도,300000017,200000179,35.0794929,129.022044
677,23,75647,부산 송도 Q5,모텔,motel,45000,0,,부산,송도,300000017,200000179,35.0772643,129.0219075
678,24,68493,부산 송도 아리아,모텔,motel,33000,0,☆아리아호텔은 자체방역진행중☆,부산,송도,300000017,200000179,35.065113,129.01376570000002
679,25,73789,부산 송도 브라운도트 송도해수욕장점,모텔,motel,39000,0,,부산,송도,300000017,200000179,35.0765984,129.01712320000001
680,26,79514,부산 송도 비치&테라스 호텔,모텔,motel,70000,0,,부산,송도,300000017,200000179,35.0849717,129.0262432
681,27,68165,부산 송도 코자자,모텔,motel,0,0,★넷플릭스 시청 ★넷플릭스/유튜브제공★챠,부산,송도,300000017,200000179,35.07771,129.0226288
682,28,67542,부산 송도 투헤븐,모텔,motel,30000,35000,송도해변인근❣ 60인치 TV ❣ 전객실 대형 욕조 ❣ 스타일러 객실 구비❣,부산,송도,300000017,200000179,35.0782912,129.02221199999997
683,29,77838,부산 남포동 브라운도트 남포충무점 (자갈치시장),모텔,motel,50000,0,♥생일축하 EVENT / 스타벅스 기프티콘 증정 / 와인증정 서비스 / 넷플릭스 / 공기청정기 / 치킨X피자 패키지♥,부산,송도,300000017,200000179,35.0935352,129.0229101
684,30,76119,부산 송도 봄,모텔,motel,40000,0,,부산,송도,300000017,200000179,35.0772291,129.01665830000002
685,31,81038,부산 송도 스카이,모텔,motel,35000,0,,부산,송도,300000017,200000179,35.0662104,129.01288390000002
686,32,67344,부산 송도 맥스,모텔,motel,35000,0,,부산,송도,300000017,200000179,35.0657405,129.01343080000004
687,33,69582,부산 송도 휴,모텔,motel,40000,45000,전객실 무료 와이파이 제공,부산,송도,300000017,200000179,35.0770089,129.01704169999994
688,34,68413,부산 송도 V,모텔,motel,40000,0,,부산,송도,300000017,200000179,35.0792068,129.0220842
689,35,70265,송도 아바 호텔,호텔,hotel,40000,40000,,부산,송도,300000017,200000179,35.077603,129.022746
690,36,89688,부산 송도 퀸,모텔,motel,29000,35000,,부산,송도,300000017,200000179,35.07894279066641,129.02172801169306
691,37,79545,부산 남포동 시네,모텔,motel,59000,0,주변 관광지 접근성이 좋아요,부산,송도,300000017,200000179,35.0971706412595,129.02484581853892
692,38,98112,안양 쏠,모텔,motel,35000,0,,부산,송도,300000017,200000179,37.39451320715818,126.9238228220464
693,39,74990,부산 남포동 시티호텔(city HOTEL),모텔,motel,49900,0,자갈치역 1번출구 도보 1분,부산,송도,300000017,200000179,35.0975221,129.0246501
694,40,97595,부산 2월호텔 송도 암남점,호텔,hotel,45000,45000,,부산,송도,300000017,200000179,35.06530486923282,129.01368427147008
695,41,67126,부산 송도 아바,모텔,motel,50000,0,,부산,송도,300000017,200000179,35.0775666,129.0226838
696,42,72352,부산 남포동 깐느,모텔,motel,50000,0,,부산,송도,300000017,200000179,35.0972437,129.02497440000002
697,43,74914,부산 남포동 초원파크,모텔,motel,30000,30000,✨청결 최우선! 철저한 객실 청소 / 전객실 무료 와이파이 제공✨,부산,송도,300000017,200000179,35.0965358,129.0217229
698,0,70007,롯데 호텔 부산,5성급,hotel,275880,275880,,부산,서면 / 양정,300000017,200000180,35.156751,129.055616
699,1,70147,부산 비즈니스 호텔,3성급,hotel,103000,103000,,부산,서면 / 양정,300000017,200000180,35.155998,129.054541
700,2,73113,솔라리아 니시테츠 부산,호텔,hotel,97000,97000,,부산,서면 / 양정,300000017,200000180,35.152289,129.058211
701,3,75731,브라운도트 서면역점 비즈니스,호텔,hotel,163000,163000,,부산,서면 / 양정,300000017,200000180,35.156589,129.054034
702,4,73192,아르반 호텔,호텔,hotel,100000,100000,,부산,서면 / 양정,300000017,200000180,35.154547,129.057245
703,5,87947,레니스 호텔 서면,호텔,hotel,48000,150000,,부산,서면 / 양정,300000017,200000180,35.155566,129.056071
704,6,75079,하운드 호텔 서면 범천,호텔,hotel,43000,298000,,부산,서면 / 양정,300000017,200000180,35.148254,129.060475
705,7,73954,서면 호텔 초원,호텔,hotel,50000,280000,,부산,서면 / 양정,300000017,200000180,35.15477,129.054932
706,8,74795,서면 사우스반데코 호텔,2성급,hotel,50000,70000,,부산,서면 / 양정,300000017,200000180,35.150963,129.058343
707,9,82245,부산 서면 라라비안코 비즈니스 호텔,호텔,hotel,65000,160000,,부산,서면 / 양정,300000017,200000180,35.158831,129.055957
708,10,78796,유나 호텔 비즈니스,호텔,hotel,53000,150000,❤️ 쿨패치 증정 이벤트❤️,부산,서면 / 양정,300000017,200000180,35.151994,129.057354
709,11,70284,TRT HOTEL,2성급,hotel,60000,60000,,부산,서면 / 양정,300000017,200000180,35.153254,129.056042
710,12,74675,브라운도트 서면범천점,호텔,hotel,55000,70000,,부산,서면 / 양정,300000017,200000180,35.148501,129.060665
711,13,87892,부산 서면 하운드호텔 (일번가),호텔,hotel,60000,60000,,부산,서면 / 양정,300000017,200000180,35.154842,129.056031
712,14,82651,부산 서면 비즈니스호텔 J7,호텔,hotel,44000,110000,,부산,서면 / 양정,300000017,200000180,35.152502,129.057036
713,15,88673,부산 서면 레이나호텔,호텔,hotel,0,0,,부산,서면 / 양정,300000017,200000180,35.153863942473194,129.0571133351722
714,16,72956,서면 라이온호텔 부산,2성급,hotel,50000,150000,,부산,서면 / 양정,300000017,200000180,35.155188,129.056187
715,17,82302,어반스테이 서면,호텔,hotel,62910,62910,,부산,서면 / 양정,300000017,200000180,35.159313,129.060916
716,18,70325,이비스 앰배서더 부산 시티센터,3성급,hotel,87120,200000,,부산,서면 / 양정,300000017,200000180,35.161809,129.061876
717,19,75481,서면 티티 호텔,호텔,hotel,89000,89000,,부산,서면 / 양정,300000017,200000180,35.160692,129.056394
718,20,99478,호텔 하이든 서면,호텔,hotel,60000,60000,,부산,서면 / 양정,300000017,200000180,35.15930421555505,129.05614999523934
719,21,98736,올집 아카이브4H 레지던스 호텔 부산,호텔,hotel,77000,77000,,부산,서면 / 양정,300000017,200000180,35.14161131896327,129.06152701692088
720,22,86615,서면 덴바스타 센트럴호텔,호텔,hotel,60000,100000,,부산,서면 / 양정,300000017,200000180,35.154235,129.05617
721,23,99188,부산 H Avenue 서면역점,호텔,hotel,80000,80000,,부산,서면 / 양정,300000017,200000180,35.15296213753229,129.05664407483437
722,24,92377,서면역 센트럴호텔,호텔,hotel,54000,54000,,부산,서면 / 양정,300000017,200000180,35.15931260763606,129.0609156429694
723,25,73168,브라운도트 양정점,호텔,hotel,55000,55000,❤쿨패치 증정 이벤트❤,부산,서면 / 양정,300000017,200000180,35.171362,129.069154
724,26,69927,퀸스호텔 부산서면,호텔,hotel,45000,300000,전객실 넷플릭스 무료시청. 문의 051-806-8871로 전화해 주세요.,부산,서면 / 양정,300000017,200000180,35.155023,129.055305
725,27,69883,레지던스 머뭄 호텔,호텔,hotel,65000,185000,,부산,서면 / 양정,300000017,200000180,35.158826,129.061721
726,28,78725,부산 서면 YUNA(유나) 호텔 비즈니스,모텔,motel,44500,0,❤전 객실 넷플릭스 무료시청❤서면 유일 통유리 시티뷰❤,부산,서면 / 양정,300000017,200000180,35.1519942,129.05735430000004
727,29,69908,25h Hotel 2 범천점,호텔,hotel,25000,30000,,부산,서면 / 양정,300000017,200000180,35.148007,129.060504
728,30,82222,부산 서면 HOTEL BAND(호텔 밴드),모텔,motel,50000,0,★미리 주차 가능(전화 문의)★전 객실 넷플릭스 무료시청★무료 스낵코너★,부산,서면 / 양정,300000017,200000180,35.16064899973106,129.05606336433664
729,31,91039,부산 서면 그린비호텔,호텔,hotel,40000,40000,,부산,서면 / 양정,300000017,200000180,35.15356382880961,129.0565198944619
730,32,93076,서면 YTT호텔,호텔,hotel,70000,70000,,부산,서면 / 양정,300000017,200000180,35.155558170284664,129.05533788028697
731,33,76409,부산 서면 넘버25 서면1번가점,모텔,motel,43000,0,❤︎넷플릭스 무료시청❤︎ / ❤︎라면 무료❤︎,부산,서면 / 양정,300000017,200000180,35.1526054,129.05704830000002
732,34,80190,부산 서면 라라비안코 비즈니스 호텔,모텔,motel,45000,0,⭐꿀잠용 최고급 침구를 느껴 보세요 !!⭐,부산,서면 / 양정,300000017,200000180,35.158828,129.0559686
733,35,73874,부산 서면 소호 호텔,모텔,motel,40000,0,넷플리스 무료시청&세스코관리 및 소독& 오전12시이전 대실 6시간 이용!!! ♡,부산,서면 / 양정,300000017,200000180,35.1586166,129.06172160000006
734,36,90917,부산 초읍 라라호텔,모텔,motel,35000,0,⭐️넷플릭스 무료 시청가능. 고사양 2PC룸. 세스코맴버쉽⭐️,부산,서면 / 양정,300000017,200000180,35.1822079,129.04790709999997
735,37,86783,부산 서면 라임호텔,모텔,motel,28000,0,,부산,서면 / 양정,300000017,200000180,35.15532526194681,129.05589286868758
736,38,80100,부산 서면 사우스반데코 호텔,모텔,motel,45000,0,❤전 객실 Netflix와 Disney+이용 가능❤테라스 객실 보유❤,부산,서면 / 양정,300000017,200000180,35.15096339999999,129.0583429
737,39,67090,부산 서면 콤마,모텔,motel,33000,0,❣전객실 넷플릭스 Netflix 사용가능❣,부산,서면 / 양정,300000017,200000180,35.1485764,129.06013959999996
738,40,67572,부산 서면 IB 호텔,모텔,motel,50000,0,,부산,서면 / 양정,300000017,200000180,35.1522587,129.05727130000002
739,41,82917,부산 양정 스테이 에비뉴 호텔,모텔,motel,48000,0,⭐️2021년 4월 그랜드 오픈⭐️                                                            ⭐️전 객실 넷플릭스 무료시청⭐️,부산,서면 / 양정,300000017,200000180,35.1712072215721,129.06916895437502
740,42,75486,부산 서면 브라운도트 서면역점,모텔,motel,98000,0,,부산,서면 / 양정,300000017,200000180,35.156616,129.0540128
741,43,87556,부산 서면 호텔 YTT,모텔,motel,45000,0,,부산,서면 / 양정,300000017,200000180,35.155558170284664,129.05533788028697
742,44,73146,부산 서면 브라운도트 서면1호점,모텔,motel,100000,0,❤ 전 객실 NETFLIX 무료 / 전 객실 방역 및 소독 완료/ 손 소독제 구비 ❤,부산,서면 / 양정,300000017,200000180,35.1589744,129.06116459999998
743,45,74721,부산 서면 시티호텔 G&G,모텔,motel,40000,0,,부산,서면 / 양정,300000017,200000180,35.1536814,129.056879
744,46,84916,부산 서면 호텔 브로아,모텔,motel,45000,0,"♥23년 6월 28일 GRAND OPEN♥ 전 객실 넷플릭스, 유튜브 무료시청가능",부산,서면 / 양정,300000017,200000180,35.15474882426349,129.05574929400854
745,47,70004,호텔 투헤븐 서면,호텔,hotel,25000,30000,,부산,서면 / 양정,300000017,200000180,35.148101,129.060436
746,48,75128,부산 범천동 하운드 서면 범천,모텔,motel,43000,43000,♥전객실 욕조시설 완비 & 넷플릭스 무료시청♥,부산,서면 / 양정,300000017,200000180,35.1481594,129.06038439999998
747,49,88326,부산 서면 엑스,모텔,motel,35000,0,,부산,서면 / 양정,300000017,200000180,35.152322733436044,129.06006757338264
748,50,69617,부산 서면 이그니스,모텔,motel,35000,0,,부산,서면 / 양정,300000017,200000180,35.1483721,129.061653
749,51,78785,부산 서면 블루밍호텔,모텔,motel,50000,0,,부산,서면 / 양정,300000017,200000180,35.15206592617182,129.05807577175824
750,52,86824,부산 서면 그린비 호텔,모텔,motel,40000,0,,부산,서면 / 양정,300000017,200000180,35.15356445633114,129.056579050996
751,53,67078,부산 서면 LeeSunDeok Hotel,모텔,motel,30000,0,♥인원추가 및 연박 시 프론트 문의♥선착순 할인쿠폰♥                      ♥전 객실 넷플릭스 & 유튜브 시청가능♥고사양 커플PC♥,부산,서면 / 양정,300000017,200000180,35.14871128679968,129.06021996578679
752,54,74596,부산 범천동 브라운도트 서면범천점,모텔,motel,45000,0,❤최고의 혜택!! 범천점 긴~대실 이벤트❤,부산,서면 / 양정,300000017,200000180,35.1484925,129.06060860000002
753,55,73116,부산 양정 브라운도트 양정점,모텔,motel,45000,0,❤쿨패치 증정 이벤트❤,부산,서면 / 양정,300000017,200000180,35.1713679,129.06916339999998
754,56,87364,부산 서면 O2,모텔,motel,35000,0,✔️서면 중심지/전 객실 넷플릭스 이용가능✔️,부산,서면 / 양정,300000017,200000180,35.15331650828331,129.0571497926834
755,57,70539,부산 서면 샤이어 호텔,모텔,motel,40000,0,"No.1 게이밍호텔 RTX4070룸, 웰컴드링크 무료제공",부산,서면 / 양정,300000017,200000180,35.152230408709094,129.05709585342535
756,58,86254,부산 서면 덴 바스타 센트럴 호텔(서면역점),모텔,motel,60000,0,,부산,서면 / 양정,300000017,200000180,35.15422479873425,129.05614912548654
757,59,69569,부산 서면 더블린,모텔,motel,40000,0,"♥23년 전 객실 Renewal♥전 객실 미리주차 가능, 넷플릭스 무료시청가능♥고사양 2PC 설치☾K-VIZERO 관리 방역중♥",부산,서면 / 양정,300000017,200000180,35.1550905,129.05660439999997
758,60,87860,부산 서면 호텔25H 더파크,모텔,motel,45000,0,,부산,서면 / 양정,300000017,200000180,35.15484736036224,129.05625387680186
759,61,73711,부산 초읍 브라운도트 초읍점,모텔,motel,50000,0,⭐금연룸운영&Netflex시청⭐조식당 운영⭐,부산,서면 / 양정,300000017,200000180,35.1809936,129.0478657
760,62,69167,부산 서면 TRT Hotel,모텔,motel,45000,0,,부산,서면 / 양정,300000017,200000180,35.1532956,129.0559724
761,63,82662,부산 서면 비지니스 호텔 J7,모텔,motel,35000,0,평일 숙박 14입실 14시퇴실  늦은퇴실 다양한 객실상품 보유,부산,서면 / 양정,300000017,200000180,35.15249821640562,129.05703221077547
762,64,68052,부산 서면 더클럽호텔,모텔,motel,40000,0,"넷플릭스, 디즈니+, 티빙, 왓챠 무료이용가능 / 고사양 PC / 자체 주차장완비",부산,서면 / 양정,300000017,200000180,35.1548488,129.0564369
763,65,67231,부산 양정 호텔 369,모텔,motel,50000,0,주중 20시 이전 대실입실시 최대 4시간제공,부산,서면 / 양정,300000017,200000180,35.1697804,129.0694552
764,66,78108,부산 초읍 YUNA(유나) 호텔,모텔,motel,40000,0,,부산,서면 / 양정,300000017,200000180,35.1821254,129.048276
765,67,67279,부산 서면 테마,모텔,motel,23900,0,,부산,서면 / 양정,300000017,200000180,35.1584361,129.05398860000003
766,68,73821,부산 서면 초원 호텔,모텔,motel,39000,0,,부산,서면 / 양정,300000017,200000180,35.1548958,129.05490069999996
767,69,73992,부산 서면 호텔 하이든(HOTEL HAYDN),모텔,motel,50000,0,,부산,서면 / 양정,300000017,200000180,35.15930741776844,129.0561648115809
768,70,87970,부산 서면 레이나 호텔,모텔,motel,50000,0,,부산,서면 / 양정,300000017,200000180,35.153863942473194,129.0571133351722
769,71,78431,부산 서면 프렌치코드,모텔,motel,40000,0,프렌치코드에서만 사용가능한 최대 1만원 할인쿠폰!,부산,서면 / 양정,300000017,200000180,35.1472775,129.0603254
770,72,67595,부산 서면 S,모텔,motel,28000,0,,부산,서면 / 양정,300000017,200000180,35.1547669,129.062044
771,73,89446,부산 서면 호텔아트워크,모텔,motel,30000,0,,부산,서면 / 양정,300000017,200000180,35.1547312,129.05683539999995
772,74,76064,부산 초읍 넘버25 초읍점,모텔,motel,50000,0,,부산,서면 / 양정,300000017,200000180,35.1819761,129.04826349999996
773,75,69458,부산 서면 퀸스호텔,모텔,motel,40000,0,,부산,서면 / 양정,300000017,200000180,35.1550287,129.0552962
774,76,68004,부산 서면 아리아,모텔,motel,35000,0,★전 객실 넷플릭스 무료시청가능★,부산,서면 / 양정,300000017,200000180,35.15597535221268,129.0610086797362
775,77,75700,부산 서면 다뉴브 호텔,모텔,motel,40000,0,,부산,서면 / 양정,300000017,200000180,35.1560742,129.0615806
776,78,69425,부산 서면 상큼,모텔,motel,35000,45000,●●전 객실 넷플릭스 무료 이용 / 전 객실 코로나 소독 방역●●,부산,서면 / 양정,300000017,200000180,35.161048,129.057136
777,79,98675,부산 서면 호텔 레니스,모텔,motel,39000,0,,부산,서면 / 양정,300000017,200000180,35.155530661213795,129.05606698084821
