,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
716,46,80449,인천(서구) 가우디,모텔,motel,40000,0,출장고객 대학생 장기숙박 환영,인천,청라,300000021,200000239,37.5441539,126.6742126
717,47,75495,인천(석남동) 어썸,모텔,motel,30000,0,,인천,청라,300000021,200000239,37.5079098,126.6729491
718,48,99261,브라운도트 호텔 검단사거리점,호텔,hotel,68770,68770,,인천,청라,300000021,200000239,37.600631,126.659476
719,49,89269,인천(검단) 더 모텔 인천검단점,모텔,motel,40000,0,,인천,청라,300000021,200000239,37.60244379477494,126.65917016727843
720,50,97712,인천 검단신도시 호텔 에이치에비뉴,호텔,hotel,100000,100000,,인천,청라,300000021,200000239,37.59437726366143,126.71636320883287
721,51,78889,인천(석남동) 알프스,모텔,motel,40000,0,,인천,청라,300000021,200000239,37.5080613,126.67058339999994
722,52,98470,인천(서구) 넘버25 인천서구점,모텔,motel,50000,0,조식 무료 제공!,인천,청라,300000021,200000239,37.54481435812259,126.67422524214473
723,53,100044,하운드호텔 인천 검단신도시,호텔,hotel,0,0,,인천,청라,300000021,200000239,37.59418966232531,126.71599901851329
724,54,100122,인천 가든나인,펜션,pension,0,0,,인천,청라,300000021,200000239,37.5110450767951,126.665697003594
725,55,87487,인천(석남동) 미니,모텔,motel,27000,0,전 객실 오픈 와이파이/ 넷플릭스 / 고급일회용품제공 / 일반실 UHD55인치 티비 주차는 예약전 문의주세요.,인천,청라,300000021,200000239,37.50916518988893,126.67326597788416
726,56,68942,인천(석남동) 갤러리,모텔,motel,0,0,,인천,청라,300000021,200000239,37.5089542,126.6730123
727,57,69718,인천(석남동) STAY HOTEL,모텔,motel,40000,0,,인천,청라,300000021,200000239,37.5069374,126.6712268
728,58,92274,검단 호텔 이쁘다,호텔,hotel,75000,75000,,인천,청라,300000021,200000239,37.6007833,126.6591311
729,0,74751,인천(부평) ORA(오라),모텔,motel,35000,0,"최고급 토퍼 설치, 야간대실 , 3060 파티룸, 노래방, 노하드 커플pc",인천,부평,300000021,200000240,37.4923332,126.7274475
730,1,87284,인천(부평) 갤러리아 호텔,모텔,motel,40000,0,,인천,부평,300000021,200000240,37.49189214109511,126.72748042240794
731,2,98841,더휴식 아늑호텔 인천 부평점,호텔,hotel,58240,58240,,인천,부평,300000021,200000240,37.492002877409746,126.72705970252161
732,3,72840,인천 boutique 노리터호텔,호텔,hotel,35000,70000,,인천,부평,300000021,200000240,37.491529,126.726303
733,4,70556,부평 제니스 호텔,호텔,hotel,55000,60000,,인천,부평,300000021,200000240,37.491496,126.727647
734,5,85900,인천(부평) 더휴식 아늑호텔,모텔,motel,45000,0,스타벅스 아이스 아메리카노 가 공짜!!,인천,부평,300000021,200000240,37.492002877409746,126.72705970252161
735,7,86618,인천(부평) 호텔 센트로 스테이,모텔,motel,45000,0,"★스타벅스★ 원두커피 무상제공, 전 객실 넷플릭스, 65인치 초대형TV",인천,부평,300000021,200000240,37.49501668200872,126.72793742636053
736,8,98208,인천(동암) 넘버25 동암역점,모텔,motel,27000,0,,인천,부평,300000021,200000240,37.47228817466671,126.70160572674702
737,9,67880,인천(부평) 아이유,모텔,motel,50000,0,,인천,부평,300000021,200000240,37.5035667,126.72250120000001
738,10,68475,인천(부평) 호텔게이트,모텔,motel,40000,0,"전객실 YouTube , NETFLIX , 비데설치 , 65인치TV 설치",인천,부평,300000021,200000240,37.4903383,126.72815059999994
739,11,88043,인천(부평) 호텔 세븐스텝,호텔,hotel,60000,60000,,인천,부평,300000021,200000240,37.493719,126.730902
740,12,78933,인천(부평) 호텔 마루,모텔,motel,40000,0,23년6월15일 GRAND OPEN 더욱 좋아진 호텔마루,인천,부평,300000021,200000240,37.491629,126.72723670000005
741,13,87276,인천(부평) ON&OFF,모텔,motel,38000,0,"Netflix Disney+ Tving YouTube(Noad) 4K,UHD",인천,부평,300000021,200000240,37.49388036235254,126.72821439024385
742,14,80086,인천(부평) 테이크원,모텔,motel,35000,0,"넷플릭스,티빙,디즈니+,왓챠,유투브,애플 전객실 무료♥최강청결 후기 인증, 5성급호텔침구",인천,부평,300000021,200000240,37.4921858,126.7267331
743,15,82212,인천(부평) 넘버25 인천부평점,모텔,motel,40000,0,,인천,부평,300000021,200000240,37.491749950563495,126.72580183205658
744,16,89257,인천(부평) 칼튼,모텔,motel,45000,0,"전객실 NETFLIX , YOUTUBE , 공기청정기 , 고급비데 설치",인천,부평,300000021,200000240,37.4926,126.72095669999999
745,17,68003,인천(동암) HOTEL 3&4,모텔,motel,30000,0,,인천,부평,300000021,200000240,37.4717288,126.70193310000002
746,18,67599,인천(부평) CF,모텔,motel,0,0,Event 01. 평일 무한숙박 이벤트,인천,부평,300000021,200000240,37.490884,126.7195287
747,19,78288,인천(부평) 라임,모텔,motel,40000,0,,인천,부평,300000021,200000240,37.49585328776992,126.72433005092626
748,20,77706,이코노미호텔 인천부평,호텔,hotel,65000,110000,,인천,부평,300000021,200000240,37.518496,126.726259
749,21,67839,인천(동암) 더 스타일,모텔,motel,30000,30000,,인천,부평,300000021,200000240,37.4719485,126.70231519999993
750,22,69627,인천(부평) Boutique노리터 호텔,모텔,motel,35000,0,!전객실   넷플릭스 /youtube 버퍼링 없는 무료 시청!,인천,부평,300000021,200000240,37.4917499,126.7259769
751,23,70598,인천(동암) 느낌 호텔,모텔,motel,33000,0,❤ 쿨패치 증정 이벤트❤,인천,부평,300000021,200000240,37.4720607,126.7025956
752,24,72280,인천(동암) 수(秀),모텔,motel,30000,0,2022년3월17일 객실PC 업그레이드,인천,부평,300000021,200000240,37.4696699,126.7024301
753,26,75698,인천(동암) 린,모텔,motel,30000,0,,인천,부평,300000021,200000240,37.4719337,126.7025993
754,27,72165,인천(동암) 호텔민트,모텔,motel,30000,0,,인천,부평,300000021,200000240,37.47060582005331,126.70192214567773
755,28,68899,인천(동암) 필,모텔,motel,25000,0,,인천,부평,300000021,200000240,37.4690609,126.7024169
756,29,67677,인천(부평) 호텔주노,모텔,motel,40000,0,"☆ 200Hz 커브드모니터, PC전용시스템테이블,의자, 기계식키보드, G102, 7.1ch 진동헤드셋, ★",인천,부평,300000021,200000240,37.4955866,126.7246115
757,30,84051,인천(동암) 탑,모텔,motel,35000,0,쿨패치 증정 이벤트,인천,부평,300000021,200000240,37.47034088582415,126.7024758858347
758,31,66743,인천(동암) 홈,모텔,motel,30000,0,,인천,부평,300000021,200000240,37.4697692,126.7024088
759,32,68458,인천(부평) 버니1,모텔,motel,40000,0,"★★전객실 노하드커플PC, 65인치TV★★",인천,부평,300000021,200000240,37.4922827,126.7263322
760,33,74248,인천(부평) 문라이트,모텔,motel,25000,0,♥ 호텔과 같은 서비스를 누려보세요 ♥,인천,부평,300000021,200000240,37.4918028,126.7207219
761,34,69397,인천(부평) 더 상상 호텔,모텔,motel,28000,28000,★새로운 주인으로 새 단장 OPEN 하였습니다 ★,인천,부평,300000021,200000240,37.4923241,126.721572
762,35,68940,인천(부평) 애플그린,모텔,motel,25000,0,,인천,부평,300000021,200000240,37.492455237,126.720972282
763,36,70611,인천(부평) 스테이 인 호텔,모텔,motel,35000,0,"⚡65/76TV, 전객실 게이밍PC,Netflix,Disney+,Wavve,,커플PC룸⚡",인천,부평,300000021,200000240,37.49312252880939,126.72904208238585
764,37,66982,인천(부평) 버스,모텔,motel,30000,30000,,인천,부평,300000021,200000240,37.4920604,126.7214401
765,38,70501,인천(부평) 제니스,모텔,motel,45000,0,"1실1주차(발렛파킹), 전기자동차 충전 가능, 넷플릭스",인천,부평,300000021,200000240,37.4915901,126.72764170000005
766,39,68117,인천(부평) 샵,모텔,motel,23000,0,★무한숙박★,인천,부평,300000021,200000240,37.4919435,126.72131869999998
767,40,84480,인천(부평) Amy호텔,모텔,motel,32000,0,ps:각 객실 결별난방,인천,부평,300000021,200000240,37.49383384427131,126.7241773896448
768,41,84906,인천(부평) 호텔 벨루스,모텔,motel,45000,0,더운 여름 시원한 슬러시 무료 이벤트,인천,부평,300000021,200000240,37.497566586927746,126.7240880002514
769,42,72205,인천(부평) 시크릿,모텔,motel,27000,25000,★야간대실 EVENT★,인천,부평,300000021,200000240,37.4931264,126.729476
770,43,80914,인천(부평) 호텔 세븐스텝,모텔,motel,50000,0,# 룸서비스 개시 #  룸서비스 맛집 # 배달료가 없다 # 푸짐하게또는 간단하게 #,인천,부평,300000021,200000240,37.4937164,126.7308979
771,44,86997,인천(부평) 알프스,모텔,motel,25000,25000,,인천,부평,300000021,200000240,37.49193356972735,126.72107982743705
772,45,77657,인천 (부평) 버니2,모텔,motel,30000,0,,인천,부평,300000021,200000240,37.4923377,126.72769960000005
773,46,75518,인천(동암) 두루와,모텔,motel,30000,0,,인천,부평,300000021,200000240,37.4719542,126.7016155
774,47,66814,인천(부평) IMT,모텔,motel,35000,0,,인천,부평,300000021,200000240,37.4922434,126.7269889
775,48,79282,인천(부평) 갈산역 하이파크,모텔,motel,40000,40000,"전 객실 넷플릭스, 디즈니 플러스 업그레이드",인천,부평,300000021,200000240,37.5174495,126.7221378
776,49,80771,인천(부평) 굿타임,모텔,motel,27000,0,,인천,부평,300000021,200000240,37.492272,126.7271822
777,50,73275,인천(부평) 두루와 1호점(본관),모텔,motel,38000,0,❤️전화예약[032)516-1006]❤️리뉴얼오픈❤️웰컴드링크❤️넷플릭스❤️,인천,부평,300000021,200000240,37.492029,126.7261159
778,51,69334,인천(부평) RG,모텔,motel,40000,0,,인천,부평,300000021,200000240,37.5045745,126.71390080000003
779,52,67569,인천(부평) 마리골드,모텔,motel,32000,0,❤쿨패치 증정 이벤트❤,인천,부평,300000021,200000240,37.4919316,126.7267036
780,53,72285,인천(부평) HOTEL W,모텔,motel,23000,0,★23년 1월 호텔W 새단장★,인천,부평,300000021,200000240,37.4921128,126.72182509999993
781,54,81140,인천(부평) 갈산역 윈,모텔,motel,40000,35000,,인천,부평,300000021,200000240,37.5172601,126.72211270000003
782,55,72450,인천(부평) 두루와 1호점(별관),모텔,motel,35000,0,부평 두루와 호텔 별관 이벤트❤,인천,부평,300000021,200000240,37.4919298,126.7264266
783,56,67646,인천(부평) XYM2,모텔,motel,30000,0,❤️프리미엄R -야간대실❤️ 이용가능합니다.,인천,부평,300000021,200000240,37.4925546,126.7265763
784,57,74639,인천(동암) 쉴,모텔,motel,25000,25000,,인천,부평,300000021,200000240,37.4699274,126.7024425
785,58,74738,인천 부평(청천동) 샘,모텔,motel,35000,0,방문 결제 이벤트,인천,부평,300000021,200000240,37.5197701,126.7050567
786,59,67561,인천(부평) S1,모텔,motel,35000,0,"🎬전객실 1pc ,넷플릭스 무료   /특실,커플PC객실  배틀그라운드가능2 PC",인천,부평,300000021,200000240,37.4919659,126.72189060000005
787,60,75920,인천(부평) COGORA(코고라),모텔,motel,35000,0,"전객실 NETFLIX, YouTube 완비, 발렛파킹 ,  야간대실 , 아이스크림 이벤트",인천,부평,300000021,200000240,37.4915511,126.72671930000001
788,61,73273,인천(부평) 러브스업,모텔,motel,35000,0,러브스업에 다양한 테마룸을 즐기세요,인천,부평,300000021,200000240,37.4923156,126.7265116
789,62,76081,인천(동암) 리치,모텔,motel,23000,0,,인천,부평,300000021,200000240,37.4694047,126.7024407
790,63,80635,인천(부평) 샴푸,모텔,motel,41000,0,총 30대 지상 주차시설 보유,인천,부평,300000021,200000240,37.4904811,126.7214151
791,64,69147,인천(동암) 피카소,모텔,motel,30000,0,,인천,부평,300000021,200000240,37.469953,126.7021574
792,65,68894,인천(부평) 쁠랑,모텔,motel,35000,0,"전 객실 NETPLIX, YouTube 무료시청가능",인천,부평,300000021,200000240,37.491948802,126.727205061
793,66,67921,인천(부평) 레니엘,모텔,motel,30000,0,♥고객님이 직접! 원하시는 숙박시간을 선택해주세요~! 아늑한 무비룸 or 최고 사양 2PC룸 (가성비 최고^^)♥,인천,부평,300000021,200000240,37.4928541,126.7272854
794,67,67935,인천(동암) 호텔베네,모텔,motel,30000,0,★ 동암역 최고의 가성비 호텔베네 ★,인천,부평,300000021,200000240,37.4717757,126.7025779
795,68,66786,인천(동암) 고추잠자리 호텔,모텔,motel,35000,35000,★동암상권 최대크기 객실보유★,인천,부평,300000021,200000240,37.4704625,126.70162359999995
796,69,73012,인천(부평) 두루와 호텔(2호점),모텔,motel,30000,0,쿨 패치 증정 이벤트,인천,부평,300000021,200000240,37.4919131,126.7281725
797,70,69309,인천(부평) 동경,모텔,motel,25000,25000,,인천,부평,300000021,200000240,37.4932676,126.7290568
798,71,68897,인천(부평) 이오스,모텔,motel,23000,23000,,인천,부평,300000021,200000240,37.492340194,126.72676896
799,72,73225,인천(부평) 씨마(CIMA),모텔,motel,27000,0,CIMA Upgrade ⭐️ 베틀그라운드 고사양 pc 비치,인천,부평,300000021,200000240,37.4919589,126.7216896
800,73,78022,인천(부평) 자바,모텔,motel,25000,0,"스넥바, 렌즈케이스&리뉴, 넷플릭스",인천,부평,300000021,200000240,37.4924736,126.72685260000003
801,74,73487,인천(부평) 넷텔,모텔,motel,28000,30000,,인천,부평,300000021,200000240,37.504224,126.7139456
802,75,78330,인천(부평) 세븐,모텔,motel,30000,30000,,인천,부평,300000021,200000240,37.4932192,126.72890480000001
803,76,78979,인천 부평(청천동) 리치,모텔,motel,35000,0,,인천,부평,300000021,200000240,37.5183599,126.70619729999999
804,77,92054,인천(부평) 갈산,모텔,motel,30000,0,,인천,부평,300000021,200000240,37.51838679276843,126.72583618024817
805,78,77635,인천(부평) 스카이,모텔,motel,35000,0,,인천,부평,300000021,200000240,37.49347849999999,126.72795960000008
806,79,99523,인천(부평) 서해,모텔,motel,30000,30000,,인천,부평,300000021,200000240,37.49458634187302,126.72710828596858
807,80,80734,인천(동암) 체리,모텔,motel,35000,35000,,인천,부평,300000021,200000240,37.470156258829704,126.70162810815364
808,81,91766,인천(부평) 힐탑모텔,모텔,motel,0,0,,인천,부평,300000021,200000240,37.492692567300026,126.72900886219665
809,82,78807,인천 부평(청천동) 필,모텔,motel,35000,40000,,인천,부평,300000021,200000240,37.5175913,126.70561780000003
810,83,67764,인천(동암) 르네상스,모텔,motel,25000,30000,,인천,부평,300000021,200000240,37.4700999,126.7024537
811,84,66800,인천(부평) 웰빙,모텔,motel,27000,0,대실 마감연장 이벤트~!!,인천,부평,300000021,200000240,37.4916823,126.7270534
812,85,100037,부평 스테이 인 호텔,호텔,hotel,45000,55000,"◆전객실 75/65TV,게이밍커플PC,Netflix,Disney+,Wavve,Tving",인천,부평,300000021,200000240,37.49312252880939,126.72904208238585
813,86,97635,인천(부평) 갈산역 킹,모텔,motel,40000,0,,인천,부평,300000021,200000240,37.51740246203297,126.72214425958231
814,0,83403,인천(주안) 넘버25 인천주안역점,모텔,motel,26000,0,❌문신❌만취❌❤️최고다❤️깨끗함❤️흡연❌,인천,주안,300000021,200000241,37.461970756540474,126.68211983636236
815,1,88406,인천 보스코호텔,호텔,hotel,64710,64710,,인천,주안,300000021,200000241,37.46197473725936,126.68226238197641
816,2,88282,인천(주안) H Avenue 인천주안역점,모텔,motel,40000,0,,인천,주안,300000021,200000241,37.46161895197895,126.68205905058007
817,3,69469,인천(주안) 보스코,모텔,motel,40000,0,,인천,주안,300000021,200000241,37.4619757,126.682271
818,4,75336,인천(주안) YOU&I(유앤아이),모텔,motel,60000,0,,인천,주안,300000021,200000241,37.4619856,126.6819389
819,5,78053,인천(주안) St.179,모텔,motel,38000,0,국내최초 전객실 티오더설치업소 (10月초완공),인천,주안,300000021,200000241,37.4594712,126.68242950000001
820,6,85920,인천(주안) 청춘호텔,모텔,motel,40000,0,도도포인트 적립 운영,인천,주안,300000021,200000241,37.459419493084205,126.68728015343466
821,7,68192,인천(주안) 소마호텔,모텔,motel,40000,0,"★ 노하드 커플 PC룸 , 전객실 넷플릭스",인천,주안,300000021,200000241,37.4587798,126.68286020000005
822,8,66763,인천(주안) 호텔 레인보우,모텔,motel,43000,0,💕3인 게이밍pc 💕 4인 게이밍pc💕 할인이벤트,인천,주안,300000021,200000241,37.4604471842672,126.67882113355809
823,9,67588,인천(주안) 디데이,모텔,motel,35000,0,,인천,주안,300000021,200000241,37.462569604835416,126.68295023669815
824,10,72863,인천(주안) 스텔라,모텔,motel,45000,50000,,인천,주안,300000021,200000241,37.4594629,126.68826339999998
825,11,78925,인천(주안) 페이지46,모텔,motel,40000,0,1. 페이지46 호텔 이벤트,인천,주안,300000021,200000241,37.4591879,126.68798089999996
826,12,67524,인천(주안) 루나,모텔,motel,40000,45000,"주차 20여대,숙박시 요일무관 2000포인트 적립(요청시),라텍스침대",인천,주안,300000021,200000241,37.4645091,126.674251
827,13,67682,인천(주안) 데이앤나잇(DAY&NIGHT),모텔,motel,40000,40000,💕고사양 PC로 게임도 하고 영화도보고💕,인천,주안,300000021,200000241,37.4609022,126.68111520000002
828,14,84280,인천(주안) 호텔 여기어때 주안점,모텔,motel,40000,0,# 75인치 대형TV / 2PC(게이밍) / 풀빌라(복층객실)/ 넷플릭스 / 공기청정기 / 발렛서비스 #,인천,주안,300000021,200000241,37.46168373045941,126.68257106438597
829,15,89055,인천(주안) AM,모텔,motel,38000,0,주차 필요하신분은 업체에 꼭 연락부탁드립니다.,인천,주안,300000021,200000241,37.4591190706195,126.68728302288768
830,16,72298,인천(주안) 식스(SIX),모텔,motel,35000,0,Newly Renovated 트렌디한 호텔식스,인천,주안,300000021,200000241,37.4621978,126.6822525
831,17,68199,인천(주안) 썸,모텔,motel,35000,0,Surprise✨ 무한 대실 이벤트❤️,인천,주안,300000021,200000241,37.4592527,126.6876176
832,19,66848,인천(주안) 프로포즈,모텔,motel,40000,0,"◈전 객실 최신 리뉴얼 완료(고사양 올인원PC,침대및스마트TV전체교체,아메리칸스탠다드세트 설치)",인천,주안,300000021,200000241,37.4625534,126.6824885
833,20,68107,인천(주안) 미미,모텔,motel,31000,31000,주안 호텔 미미 후기 이벤트 진행⭐,인천,주안,300000021,200000241,37.4600063,126.683266
834,21,86779,인천(주안) 글램(GLAM),모텔,motel,40000,0,전객실 넷플릭스  sealy매트리스 65 스마트 티비 매력적인 공간제공❤,인천,주안,300000021,200000241,37.459090024686944,126.6853867080213
835,22,81953,인천(주안) 두루와,모텔,motel,40000,0,"3인 ,4인 ,5인 게이밍pc, 야간대실, 전객실 넷플,티빙,디즈니,애플 시청가능",인천,주안,300000021,200000241,37.46167533241274,126.68150811289905
836,23,78819,인천(주안) 나인호텔(Nine hotel),모텔,motel,32000,0,,인천,주안,300000021,200000241,37.459554,126.67951189999997
837,24,78312,인천(주안) 리운,모텔,motel,50000,0,"❤️전객실 70인치TV, 보다 편리한 넷플릭스❤️",인천,주안,300000021,200000241,37.4628516,126.67805450000003
838,25,72952,인천(주안) 호텔오라,모텔,motel,33000,0,,인천,주안,300000021,200000241,37.4594683,126.6880971
839,26,82547,인천(주안) 호텔나무,모텔,motel,40000,0,𝑩𝒐𝒖𝒕𝒊𝒒𝒖𝒆 𝑯𝒐𝒕𝒆𝒍 𝑵𝒂𝒎𝒖,인천,주안,300000021,200000241,37.45864130862357,126.68837992392872
840,27,86118,인천(주안) 소셜스테이,모텔,motel,32000,0,숙박/대실 이벤트 - 리안 헤어 살롱 30만원 상품권 추점 증정.,인천,주안,300000021,200000241,37.45859186424349,126.68809302088823
841,28,66760,인천(주안) 호텔마음,모텔,motel,35000,0,,인천,주안,300000021,200000241,37.4632271,126.6837308
842,29,99449,주안 칼튼 호텔,호텔,hotel,40000,200000,,인천,주안,300000021,200000241,37.46263798101754,126.67806866365432
843,30,67223,인천(주안) Luxury짝,모텔,motel,25000,0,★무한숙박/대실 이벤트★,인천,주안,300000021,200000241,37.4590109,126.6862138
844,31,66802,인천(주안) 더자자,모텔,motel,40000,0,"✨3,6,9 요금제 도입/1인 객실 운영/전 층 얼음정수기 비치✨",인천,주안,300000021,200000241,37.4607024,126.68439760000001
845,32,69219,인천(주안) 토마토호텔,모텔,motel,27000,34000,★19.06 주안 토마토 Renewal Open!,인천,주안,300000021,200000241,37.4634425,126.6784373
846,33,73827,인천(주안) 베드스테이션,모텔,motel,30000,0,신규리모델링완료RTX3060.2060넷플릭스,인천,주안,300000021,200000241,37.463301,126.6817603
847,34,81941,인천(주안) 아미호텔,모텔,motel,25900,0,넷플릭스 이용가능,인천,주안,300000021,200000241,37.45914412312598,126.68497151422437
848,35,67874,인천(주안) 러블리,모텔,motel,27000,30000,★게이밍 GTX1080 ★넷플릭스 시청,인천,주안,300000021,200000241,37.4598892,126.6854998
849,36,68460,인천(주안) 프로방스,모텔,motel,30000,0,드디어 넷플렉스가!!!,인천,주안,300000021,200000241,37.4617198,126.68175829999996
850,37,80685,인천(주안) ON&OFF,모텔,motel,28000,0,전 객실 넷플릭스.티빙.디즈니/ 고사양 노하드,인천,주안,300000021,200000241,37.4637372,126.6785343
851,38,74948,인천(주안) HERTZ(헤르츠),모텔,motel,25000,25000,,인천,주안,300000021,200000241,37.4634831,126.68214499999999
852,39,82923,인천(주안) 브라운도트 인천주안역점,모텔,motel,40000,0,❤ 전객실 2PC/넷플/디즈니/티빙 가능❤,인천,주안,300000021,200000241,37.46249945919264,126.68213334047972
853,40,74943,인천(주안) 바네(VANE),모텔,motel,40000,0,2022년 11월 신규 오픈 전 객실 오픈특가중!,인천,주안,300000021,200000241,37.4594142,126.6884204
854,41,70581,인천(주안) 홀인원,모텔,motel,32000,0,🎁전객실 2PC/넷플릭스/유카타 가운/1일1회 자체방역🎁,인천,주안,300000021,200000241,37.4593963,126.6851191
855,42,69264,인천(주안) 호텔주노,모텔,motel,30000,0,"✅1일 1회 자체 방역 중, 깔끔 청결 호텔⭐",인천,주안,300000021,200000241,37.4587943,126.6868827
856,43,67296,인천(주안) 칼튼,모텔,motel,35000,0,,인천,주안,300000021,200000241,37.4626461,126.67808220000006
857,44,66866,인천(주안) 로지,모텔,motel,25000,23000,선착순최저가숙박이벤트 전객실넷플릭스무제한시청가능,인천,주안,300000021,200000241,37.4612739,126.683016
858,45,70398,인천 소마 호텔,호텔,hotel,0,0,,인천,주안,300000021,200000241,37.458732,126.68285
859,46,78345,인천(주안) HOTEL 3&4,모텔,motel,24000,0,"넷플릭스,애플TV,디즈니 무료시청, 배그pc",인천,주안,300000021,200000241,37.4585706,126.68777869999997
860,47,68914,인천(주안) 썬플라워,모텔,motel,25000,24000,선착순최저가숙박이벤트 전객실넷플릭스무제한시청가능,인천,주안,300000021,200000241,37.4604987,126.6829937
861,48,67390,인천(주안) 테마(CGV점),모텔,motel,25000,35000,,인천,주안,300000021,200000241,37.4615399,126.6797618
862,49,82728,에스티 179 (St.179),호텔,hotel,40000,50000,,인천,주안,300000021,200000241,37.459528,126.682484
863,50,91615,인천(주안) 쉬리,모텔,motel,30000,25000,,인천,주안,300000021,200000241,37.45904962212527,126.68802194402511
864,51,68903,인천(주안) 로아,모텔,motel,40000,30000,,인천,주안,300000021,200000241,37.4613196,126.6797505
865,52,85197,인천(주안) 옥천모텔,모텔,motel,45000,0,,인천,주안,300000021,200000241,37.46685500785355,126.68225375837969
866,53,67665,인천(주안) 폭스,모텔,motel,40000,35000,,인천,주안,300000021,200000241,37.464473993927754,126.67948840885924
867,0,70232,카리스 호텔,3성급,hotel,110000,260000,,인천,계양,300000021,200000242,37.526363,126.72314
868,1,76381,인천(작전동) 꿈의궁전,호텔,hotel,45000,45000,,인천,계양,300000021,200000242,37.531613,126.735574
869,2,86464,호텔 소울하다 (인천점),호텔,hotel,70000,70000,레이트체크인특가 상품 판매 중!,인천,계양,300000021,200000242,37.535785,126.736869
870,3,83009,인천(작전동) 소울하다,모텔,motel,60000,0,,인천,계양,300000021,200000242,37.53571248998943,126.73694261944134
871,4,88375,인천(작전동) 넘버25 인천작전점,모텔,motel,60000,0,"RTX3070,RTX2060 ,75인치TV ,86인치TV 완비",인천,계양,300000021,200000242,37.53580923249588,126.7356860209009
872,5,75848,인천(작전동) VOW,모텔,motel,60000,0,자체방역 실시,인천,계양,300000021,200000242,37.5359602,126.735502
873,6,87161,인천(작전동) 브라운도트 인천작전점,모텔,motel,60000,0,전 객실 고가의 ACE침대 메모리 기능성 매트리스 시설 / RTX3080 240Hz 모니터,인천,계양,300000021,200000242,37.53329614228707,126.73523103641527
874,7,75616,인천(작전동) 아마레,모텔,motel,50000,0,전객실 NETFLIX 무료 시청 가능,인천,계양,300000021,200000242,37.5326235,126.7355638
875,8,88557,인천(경인교대) 온호텔,모텔,motel,45000,45000,#넷플릭스#공기청정기#65인치TV#고사양PC,인천,계양,300000021,200000242,37.538355422156044,126.7251804988099
876,9,97867,인천(작전동) 토마토,모텔,motel,40000,40000,,인천,계양,300000021,200000242,37.53204860194623,126.73563098197222
877,10,84431,인천(작전동) HOTEL 월(月),모텔,motel,40000,0,〈 전 객실 넷플릭스 / 유튜브 시청 가능 〉,인천,계양,300000021,200000242,37.53191404641649,126.73561478562682
878,11,67558,인천(작전동) BUTI&,모텔,motel,50000,0,[이벤트] 실시간 리얼리뷰,인천,계양,300000021,200000242,37.5324941,126.7357549
879,12,82278,인천(경인교대) NINE(9),모텔,motel,50000,0,쿨패치 증정 이벤트,인천,계양,300000021,200000242,37.53850419487491,126.72386282488738
880,13,86666,인천(작전동) 유앤아이,모텔,motel,40000,40000,,인천,계양,300000021,200000242,37.53178465489118,126.73560023112329
881,14,67929,인천(작전동) 반도,모텔,motel,40000,0,"★ 전객실 넷플릭스 (최신영화, TV프로그램 무제한)",인천,계양,300000021,200000242,37.5326375,126.7353605
882,15,78296,인천(경인교대) ILLUA 일루아 호텔,모텔,motel,30000,0,"대실 숙박(현금5+1, 카드7+1, 사이트10+1) / 조식 무료제공 (라면+단무지)",인천,계양,300000021,200000242,37.5384447,126.72527020000007
883,16,84675,인천(경인교대) 어썸호텔,모텔,motel,32000,32000,셀빠 무료이용,인천,계양,300000021,200000242,37.5389939,126.7240333
884,17,78475,인천(경인교대) 마리호텔,모텔,motel,40000,0,전객실 넷플릭스,인천,계양,300000021,200000242,37.5386725,126.72341519999998
885,18,67158,인천(작전동) RG,모텔,motel,40000,0,"★ 전객실 넷플릭스, 유튜브 무료시청 ★",인천,계양,300000021,200000242,37.5332799,126.7358567
886,19,78886,인천(경인교대) 테마25,모텔,motel,30000,0,,인천,계양,300000021,200000242,37.5379589,126.72375320000003
887,20,72055,인천(작전동) 짝,모텔,motel,35000,0,넷플릭스 객실이용 숙박 이벤트룸 실시,인천,계양,300000021,200000242,37.5316595,126.7358479
888,21,68374,인천(작전동) 소풍호텔,모텔,motel,50000,0,"전 객실 70&65인치 TV로 넷플릭스,와챠,디즈니플러스 시청가능합니다",인천,계양,300000021,200000242,37.5335822,126.7360297
889,22,68901,인천(작전동) 써클,모텔,motel,45000,0,★ 70인치 TV로 무료 넷플릭스/유튜브,인천,계양,300000021,200000242,37.533263852,126.73564571
890,23,74975,인천(작전동) 꿈의궁전,모텔,motel,35000,0,전객실 넷플릭스 무료이용,인천,계양,300000021,200000242,37.5316744,126.7355849
891,24,73435,인천(경인교대) 멜로디,모텔,motel,27000,31000,,인천,계양,300000021,200000242,37.5410321,126.72111
892,25,80682,인천(경인교대) 하얏트,모텔,motel,35000,0,무한대실 이벤트!,인천,계양,300000021,200000242,37.5391285,126.7237952
893,26,67271,인천(경인교대) 짝,모텔,motel,30000,0,넷플릭스 전객실 이용가능,인천,계양,300000021,200000242,37.5377915,126.724748
894,27,91116,인천(경인교대) 호텔 101,모텔,motel,40000,40000,,인천,계양,300000021,200000242,37.5382746,126.7238003
895,28,70182,호텔 부티앤,호텔,hotel,55000,60000,,인천,계양,300000021,200000242,37.532415,126.735723
896,29,99894,인천(작전동) 비지니스 호텔 명작,모텔,motel,50000,0,,인천,계양,300000021,200000242,37.5330888,126.7354187
