,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
301,9,98194,광주 신안동 브라운도트 광주신안점,모텔,motel,50000,60000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16702928026443,126.90317593190161
302,10,99067,광주 용봉동 브라운도트 광주용봉점(구. 다빈치호텔),모텔,motel,60000,60000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.17948806184047,126.89514530227703
303,11,91253,광주 두암동 브라운도트 동광주점,모텔,motel,50000,50000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.17692205640862,126.92895797151304
304,12,81671,광주 신안동 K-boutique 호텔,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1635131,126.9041076
305,13,69842,광주 중흥동 호텔 와,모텔,motel,35000,35000,"★넷플릭스 시청가능, 가성비 최고, 쿠폰제공!",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1631654,126.90882179999994
306,14,79378,광주 양산동 썸,모텔,motel,45000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.2133007,126.8755987
307,15,84877,광주 첨단 YAJA 광주첨단점,모텔,motel,60000,0,"전객실 노하드 I5 RTX3060 240hz 배그최고사양 가능 / 노래방, 파티룸, 세탁실, 75인치 TV, 스타일러 구비",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.21954799385002,126.85312481187626
308,16,81434,광주 중흥동 호텔세븐브릭스 광주역점,모텔,motel,40000,40000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1621908,126.9088034
309,17,78974,광주 신안동 이끌림 BUSINESS HOTEL,모텔,motel,35000,0,✔️골라먹는 한강라면뷔페 무료제공 오픈,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1665077,126.90353720000007
310,18,67336,광주 운암동 여기조아 무인호텔,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.173524,126.88337980000006
311,19,88319,광주 용봉동 YAJA 광주용봉점,모텔,motel,50000,50000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.17967655329351,126.89467231485759
312,20,73825,광주 신안동 수피아&아리아 드라이브인 무인텔,모텔,motel,35000,35000,★75인치TV★스타일러 구비★넷플릭스 시청가능★24시간대실,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1645853,126.90439000000003
313,21,73136,광주 운암동 E,모텔,motel,35000,0,전객실 무료 와이파이 제공,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1727238,126.8827377
314,22,83141,광주 중흥동 호텔여기어때 광주역점,모텔,motel,40000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16134125500587,126.90901889785812
315,23,79491,광주 용봉동 호텔 아그네스,모텔,motel,40000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1802547,126.8948123
316,24,76734,광주 양산동 V호텔 거기조아,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.2131026,126.87542789999998
317,25,83816,광주 중흥동 호텔 더 그랑,모텔,motel,40000,50000,!!선착순 할인 쿠폰!!#야구원정경기#비즈니스#파티룸#휴식#쾌적#깔끔#광주#호텔,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.159532687584225,126.90883090841616
318,26,75743,광주 용봉동 네모 무인텔,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1798605,126.89512160000004
319,27,74964,광주 신안동 카톡,모텔,motel,28000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1662307,126.90345379999997
320,28,66959,광주 신안동 쿡,모텔,motel,32000,0,무한쿠폰룸 이용시 다음번에 사용할수 있는 50%쿠폰 제공,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1642597,126.90253589999998
321,30,85324,광주 두암동 YAJA 동광주점,모텔,motel,45000,45000,22년1월 GRAND OPEN❤ 넷플릭스가능❤,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.17722436797978,126.92769723777961
322,31,82503,광주 신안동 HOTEL STAY 38,모텔,motel,35000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16308427308653,126.90511607138131
323,33,72663,광주 신안동 더자,모텔,motel,35000,35000,깨끗하고 세련된 모텔 추천 - 더자(The Za) -,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1651203,126.90403300000003
324,34,72012,광주 운암동 소풍,모텔,motel,40000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1735958,126.88323279999997
325,35,67718,광주 중흥동 젠틀맨 드라이브인 무인텔(광주역점),모텔,motel,0,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16024860168874,126.90918708393419
326,36,75889,광주 운암동 비엔날레호텔,모텔,motel,55000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1729673,126.88378910000006
327,37,66847,광주 신안동 러브스토리,모텔,motel,30000,30000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1635434,126.90583919999995
328,38,66798,광주 신안동 여기서자자,모텔,motel,40000,0,#한달간 프리미엄 객실 할인이벤트 많은 이용바랍니다.#전객실 넷플릭스 시청가능! 숙박이용 고객님 모두에게 조식제공!,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.162714,126.90625709999995
329,39,75970,광주 유동 거기조아 드라이브인 무인텔,모텔,motel,42000,42000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1602125,126.90589699999998
330,40,68726,광주 우산동 스카이,모텔,motel,40000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1657183,126.91892949999999
331,41,67354,광주 신안동 호텔 나폴리,모텔,motel,35000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1654239,126.90653769999994
332,42,82347,광주 운암동 STAY 휴,모텔,motel,35000,35000,"#선착순쿠폰 #전객실넷플릭스,비데 가능 #매일살균소독",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.173202909437144,126.88408679418811
333,43,74654,광주 누문동 플러스,모텔,motel,25000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1547665,126.903972
334,44,68443,광주 첨단 싸이버파크,모텔,motel,40000,0,♥무한대실 특별이벤트 최대 11시간적용♥,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.2209244,126.853207
335,45,80216,광주 중흥동 세종호텔,모텔,motel,30000,30000,"슈퍼라지 킹 사이즈 (180*200) , 슈퍼싱글 (120*200) 사이즈 기본 침대 보유!!",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1618244,126.9093604
336,46,76518,광주 신안동 YAJA 광주역점,모텔,motel,35000,35000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1641072,126.90471539999999
337,47,66950,광주 신안동 호텔 프라임,모텔,motel,35000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1654583,126.90640699999994
338,48,67920,광주 신안동 원 무인텔,모텔,motel,28000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1626797,126.90693220000003
339,49,89363,광주 신안동 이끌림호텔 아드리아점,모텔,motel,30000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1640726857948,126.90389849964633
340,50,67217,광주 신안동 스카이,모텔,motel,40000,35000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1627071,126.9065836
341,51,76032,광주 유동 쏘렌토,모텔,motel,25000,25000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1607023,126.9054
342,52,67775,광주 첨단 N,모텔,motel,30000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.2205641,126.85320360000003
343,53,68725,광주 첨단 휴 무인텔,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.219130017,126.85319182900002
344,54,68019,광주 신안동 해피데이,모텔,motel,27000,0,✨넷플릭스 시청 가능 / 광주역 도보 5분 거리✨,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1635501,126.9075878
345,55,99712,광주 브라운도트 광주신안,호텔,hotel,65000,65000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16702928026443,126.90317593190161
346,56,67032,광주 운암동 테마,모텔,motel,0,0,무한쿠폰룸 이용시 다음번에 사용할수 있는 50%쿠폰 제공,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1701503,126.88400189999993
347,57,85083,광주 두암동 S,모텔,motel,0,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1767422472493,126.92883592268427
348,58,85774,광주 오치동 광주관광호텔,모텔,motel,100000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.19235610112279,126.90137189388993
349,59,88753,광주 신안동 파라오,모텔,motel,35000,35000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.164208471744296,126.90430012577424
350,60,68731,광주 북동 나이아트,모텔,motel,30000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.154683508,126.91024745599998
351,61,79210,광주 운암동 샤르망,모텔,motel,35000,35000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1726915,126.8856857
352,62,98477,광주 첨단 호텔 더 스팟,모텔,motel,0,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.22074365286344,126.85312008059962
353,63,86250,광주 두암동 두리안,모텔,motel,0,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.18050312940811,126.92938985831229
